scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c,sigma,r_range,delta_sigma
0.4922,7389753583,-1,186670000000000.0,1.374926025,322.035004,91.14838,978.35516,913.82031,186670000000000.0,187040000000000.0,171810000000000.0,117910000000000.0,0.6454,0.3609,8412.0,8412.0,17560.0,47550.0,46540.0,0.0042694924710731,0.5932530563447281,0.3432733813760019,1.031694433157253,78,127,1,1,"[-2.15398723e+17 -2.15463319e+17 -2.15488276e+17 -2.15528813e+17
 -2.15534980e+17 -2.15552835e+17 -2.15572203e+17 -2.15588076e+17
 -2.15595298e+17 -2.15598710e+17 -2.15604228e+17 -2.15610138e+17
 -2.15611330e+17 -2.15610709e+17 -2.15613595e+17 -2.15612814e+17
 -2.15612932e+17 -2.15612973e+17 -2.15612740e+17 -2.15614088e+17]","[ 0.1374926   0.17309293  0.21791109  0.27433381  0.3453658   0.43478979
  0.54736791  0.68909537  0.86751967  1.09214256  1.37492602  1.73092931
  2.1791109   2.74333808  3.45365803  4.34789785  5.4736791   6.89095371
  8.67519674 10.92142562 13.74926025]","[8.86493471e+13 9.66912827e+13 7.67547808e+13 7.40062318e+13
 5.05854008e+13 4.31831644e+13 3.94670156e+13 3.49173629e+13
 2.65881577e+13 1.89287474e+13 1.54252365e+13 1.34615041e+13
 9.24580163e+12 5.44195175e+12 5.25422282e+12 2.82219048e+12
 1.85513837e+12 1.19651378e+12 6.07901287e+11 1.23397322e+12]"
0.4922,7379096750,-1,108900000000000.0,1.148874023,208.785995,25.93294,915.43787,966.17554,108920000000000.0,109090000000000.0,101420000000000.0,74685000000000.0,0.6616,0.3231,39600.0,39600.0,46370.0,28840.0,31470.0,0.0055026393077754,0.4931435313709097,0.2783569339025017,1.031694433157253,65,80,1,1,"[-2.15413053e+17 -2.15444144e+17 -2.15478369e+17 -2.15511874e+17
 -2.15546663e+17 -2.15568869e+17 -2.15586270e+17 -2.15596083e+17
 -2.15604399e+17 -2.15610471e+17 -2.15613895e+17 -2.15611015e+17
 -2.15608512e+17 -2.15610330e+17 -2.15609371e+17 -2.15607506e+17
 -2.15606728e+17 -2.15609881e+17 -2.15609031e+17 -2.15607884e+17]","[ 0.1148874   0.14463467  0.18208426  0.2292305   0.28858411  0.36330587
  0.45737499  0.57580099  0.7248905   0.91258307  1.14887402  1.4463467
  1.82084262  2.29230504  2.88584107  3.63305866  4.57374987  5.75800993
  7.24890503  9.12583075 11.48874023]","[ 1.13907603e+14  9.14883121e+13  7.93197191e+13  7.11876385e+13
  6.68662091e+13  5.62008585e+13  4.64396894e+13  3.54933782e+13
  2.76419027e+13  2.12715880e+13  1.55818128e+13  8.01422928e+12
  3.47756568e+12  3.34156099e+12  1.50321356e+12 -2.28626485e+11
 -6.34622979e+11  1.58852407e+12  4.66048532e+11 -4.29866463e+11]"
0.4922,7389754899,-1,120390000000000.0,1.1879329829999998,237.085999,182.731,30.84637,12.32655,121550000000000.0,120550000000000.0,112860000000000.0,85047000000000.0,0.7587,0.3377,43780.0,43780.0,48550.0,25180.0,28600.0,0.0050105572999272,0.5104174330711755,0.2894703761351769,1.031694433157253,60,82,2,1,"[-2.15418616e+17 -2.15448561e+17 -2.15497544e+17 -2.15539431e+17
 -2.15552135e+17 -2.15568243e+17 -2.15574829e+17 -2.15592926e+17
 -2.15602077e+17 -2.15606683e+17 -2.15606248e+17 -2.15610472e+17
 -2.15609183e+17 -2.15608324e+17 -2.15604857e+17 -2.15604430e+17
 -2.15600466e+17 -2.15602337e+17 -2.15604442e+17 -2.15605615e+17]","[ 0.1187933   0.1495519   0.18827469  0.23702379  0.29839527  0.37565739
  0.47292464  0.59537685  0.74953504  0.94360871  1.18793298  1.49551902
  1.8827469   2.37023791  2.98395274  3.75657393  4.72924639  5.95376845
  7.4953504   9.43608709 11.87932983]","[ 1.09462792e+14  8.79599062e+13  8.64053547e+13  8.09471303e+13
  5.90897420e+13  4.74466183e+13  3.40920287e+13  3.29291713e+13
  2.65508322e+13  1.96588324e+13  1.21289821e+13  1.03180408e+13
  5.69740385e+12  3.05264133e+12 -2.61254917e+11 -4.34611637e+11
 -2.77513366e+12 -5.70385352e+11  9.68009861e+11  1.35096791e+12]"
0.4922,7390423423,-1,111640000000000.0,1.1584079589999998,145.031998,151.01308,64.18594,84.81483,111640000000000.0,111800000000000.0,105140000000000.0,81929000000000.0,0.6994,0.3023,19630.0,19630.0,19970.0,14190.0,14240.0,0.0079872578118933,0.4973679335821346,0.2810703083356127,1.031694433157253,68,88,1,1,"[-2.15383247e+17 -2.15439311e+17 -2.15461380e+17 -2.15508192e+17
 -2.15543012e+17 -2.15564097e+17 -2.15579338e+17 -2.15589824e+17
 -2.15594938e+17 -2.15594998e+17 -2.15597642e+17 -2.15605572e+17
 -2.15606207e+17 -2.15605071e+17 -2.15608117e+17 -2.15610540e+17
 -2.15612213e+17 -2.15610831e+17 -2.15605887e+17 -2.15606793e+17]","[ 0.1158408   0.14583492  0.18359529  0.23113277  0.29097892  0.36632076
  0.46117051  0.58057928  0.73090601  0.92015615  1.15840796  1.45834922
  1.83595289  2.31132775  2.90978923  3.66320761  4.61170515  5.8057928
  7.3090601   9.20156149 11.58407959]","[ 1.01671165e+14  9.95244423e+13  7.67203742e+13  7.79436407e+13
  7.11491490e+13  5.81953849e+13  4.63352868e+13  3.58521550e+13
  2.58478769e+13  1.63466746e+13  1.19822972e+13  1.25634722e+13
  8.32770849e+12  4.53783760e+12  4.78540323e+12  4.54809382e+12
  3.92521318e+12  1.60419048e+12 -2.10713147e+12 -7.57848498e+11]"
0.4922,7389793749,-1,115740000000000.0,1.1724219969999998,212.639999,154.40573,35.45373,90.67745,115750000000000.0,115810000000000.0,112300000000000.0,88556000000000.0,0.7313,0.4215,31420.0,31420.0,57320.0,47040.0,52210.0,0.0055136474911288,0.5035635488038984,0.2850554209524055,1.031694433157253,81,95,1,1,"[-2.15399540e+17 -2.15441887e+17 -2.15465213e+17 -2.15493726e+17
 -2.15523471e+17 -2.15546777e+17 -2.15568398e+17 -2.15586691e+17
 -2.15597943e+17 -2.15599908e+17 -2.15602168e+17 -2.15601464e+17
 -2.15599942e+17 -2.15602159e+17 -2.15606088e+17 -2.15607162e+17
 -2.15605044e+17 -2.15605599e+17 -2.15605156e+17 -2.15605302e+17]","[ 0.1172422   0.14759918  0.18581636  0.23392894  0.29449909  0.37075239
  0.4667496   0.58760294  0.73974827  0.9312879   1.172422    1.47599185
  1.85816364  2.33928943  2.94499091  3.70752389  4.66749604  5.87602937
  7.3974827   9.31287895 11.72421997]","[8.62955447e+13 8.11678565e+13 6.59312003e+13 5.95900322e+13
 5.63664048e+13 5.02699334e+13 4.53602557e+13 4.01625952e+13
 3.24403084e+13 2.17082863e+13 1.51227446e+13 9.09765575e+12
 4.78009071e+12 4.41503902e+12 5.26453582e+12 3.99907480e+12
 1.18740580e+12 1.09921562e+12 4.14084878e+11 3.53379813e+11]"
0.4922,7389833734,-1,101440000000000.0,1.1219930420000002,245.397995,174.00865,35.54427,187.6407,101440000000000.0,101610000000000.0,93463000000000.0,62289000000000.0,0.6433,0.3091,15690.0,15690.0,5247.0,14140.0,10910.0,0.0045721361415361,0.4812732523690616,0.2707431731092022,1.031694433157253,62,76,1,1,"[-2.15399317e+17 -2.15435340e+17 -2.15488535e+17 -2.15507821e+17
 -2.15532728e+17 -2.15559631e+17 -2.15573889e+17 -2.15580123e+17
 -2.15594095e+17 -2.15596516e+17 -2.15591791e+17 -2.15588076e+17
 -2.15587816e+17 -2.15595107e+17 -2.15602063e+17 -2.15602228e+17
 -2.15594416e+17 -2.15592129e+17 -2.15600321e+17 -2.15599558e+17]","[ 0.1121993   0.14125056  0.17782391  0.22386704  0.28183191  0.35480535
  0.44667348  0.56232859  0.70792975  0.89123075  1.12199304  1.41250555
  1.77823913  2.23867043  2.8183191   3.54805353  4.46673475  5.62328589
  7.0792975   8.91230752 11.21993042]","[ 1.33155876e+14  1.06744510e+14  1.00914867e+14  7.58419481e+13
  6.35679910e+13  5.70833552e+13  4.50134672e+13  3.23352555e+13
  2.92179601e+13  1.99624148e+13  9.61431733e+12  3.72239752e+12
  2.18454224e+12  5.97859143e+12  8.16142537e+12  5.25353433e+12
 -1.61429079e+12 -2.46185581e+12  3.61565649e+12  1.79965845e+12]"
0.4922,7390539747,-1,136330000000000.0,1.238182007,242.809006,201.46584,91.46164,288.6221,136510000000000.0,136380000000000.0,133410000000000.0,103700000000000.0,0.8257,0.4406,26320.0,26320.0,82200.0,60020.0,61530.0,0.0050994072559236,0.5326631427397452,0.3038395654775735,1.031694433157253,74,90,1,1,"[-2.15461541e+17 -2.15471747e+17 -2.15488877e+17 -2.15509125e+17
 -2.15527665e+17 -2.15550119e+17 -2.15561547e+17 -2.15580141e+17
 -2.15595547e+17 -2.15601415e+17 -2.15608063e+17 -2.15610047e+17
 -2.15611934e+17 -2.15614081e+17 -2.15613211e+17 -2.15611879e+17
 -2.15613425e+17 -2.15611129e+17 -2.15613523e+17 -2.15615079e+17]","[ 0.1238182   0.15587788  0.19623862  0.24704979  0.31101726  0.39154753
  0.49292914  0.62056101  0.78124003  0.98352293  1.23818201  1.55877879
  1.96238623  2.4704979   3.11017258  3.9154753   4.92929135  6.20561015
  7.81240031  9.83522928 12.38182007]","[ 4.44411255e+13  3.44803621e+13  3.25639350e+13  3.33216144e+13
  3.27228287e+13  3.48139385e+13  2.91769464e+13  3.01415753e+13
  2.87384315e+13  2.18349145e+13  1.79717020e+13  1.25912503e+13
  9.13498124e+12  7.11856272e+12  3.94272747e+12  1.64719063e+12
  2.01492243e+12 -1.77848154e+11  1.39839590e+12  1.86432889e+12]"
0.4922,7389879514,-1,108220000000000.0,1.146470947,283.453003,139.84056,2.17345,206.9734,108220000000000.0,108390000000000.0,100390000000000.0,66240000000000.0,0.6562,0.3944,-1316.0,-1316.0,16270.0,46240.0,35360.0,0.0040446597314758,0.4920841309116837,0.2776764522099335,1.031694433157253,66,78,1,1,"[-2.15375324e+17 -2.15427191e+17 -2.15487107e+17 -2.15515865e+17
 -2.15547544e+17 -2.15561268e+17 -2.15575418e+17 -2.15580185e+17
 -2.15590324e+17 -2.15594909e+17 -2.15598439e+17 -2.15607658e+17
 -2.15604960e+17 -2.15605364e+17 -2.15598367e+17 -2.15599067e+17
 -2.15592732e+17 -2.15600567e+17 -2.15603384e+17 -2.15604926e+17]","[ 0.11464709  0.14433214  0.1817034   0.22875103  0.28798048  0.36254595
  0.4564183   0.5745966   0.72337426  0.91067424  1.14647095  1.44332141
  1.817034    2.28751028  2.87980482  3.62545946  4.56418305  5.74596602
  7.23374264  9.10674243 11.46470947]","[ 9.73974352e+13  9.41795494e+13  9.72274473e+13  7.94914724e+13
  7.01437070e+13  5.29174121e+13  4.23161371e+13  2.97075787e+13
  2.51415455e+13  1.87564578e+13  1.40613546e+13  1.46890330e+13
  7.56602029e+12  5.02891733e+12 -1.24205909e+12 -3.42142588e+11
 -4.21296986e+12  2.28545188e+12  3.21938813e+12  3.00401817e+12]"
0.4922,7389875248,-1,131900000000000.0,1.22464502,199.712006,175.64725,31.15201,240.24544,131950000000000.0,132040000000000.0,124500000000000.0,92331000000000.0,0.7221,0.3773,27810.0,27810.0,56700.0,39140.0,39140.0,0.0061320550753468,0.5266613887886025,0.2999572513091256,1.031694433157253,69,90,1,1,"[-2.15342283e+17 -2.15375256e+17 -2.15426757e+17 -2.15468569e+17
 -2.15509183e+17 -2.15534682e+17 -2.15548166e+17 -2.15562315e+17
 -2.15575569e+17 -2.15586000e+17 -2.15587590e+17 -2.15592755e+17
 -2.15596793e+17 -2.15597484e+17 -2.15597214e+17 -2.15590301e+17
 -2.15593602e+17 -2.15595853e+17 -2.15602837e+17 -2.15604825e+17]","[ 0.1224645   0.15417367  0.19409316  0.24434881  0.30761692  0.38726676
  0.48753996  0.61377645  0.77269877  0.97277012  1.22464502  1.54173674
  1.94093156  2.44348806  3.07616921  3.87266759  4.87539964  6.1377645
  7.7269877   9.72770117 12.2464502 ]","[ 7.73231853e+13  6.95923516e+13  7.64045201e+13  7.45897109e+13
  7.26885760e+13  6.19519972e+13  4.75972546e+13  3.89591739e+13
  3.29443019e+13  2.73679160e+13  1.82711484e+13  1.47871347e+13
  1.18778246e+13  7.93026070e+12  4.83359843e+12 -1.31245182e+12
  1.25497576e+12  2.21217577e+12  5.80211902e+12  4.91560291e+12]"
0.4922,7379951308,-1,192750000000000.0,1.389696045,402.238007,119.33556,53.5996,387.32199,192750000000000.0,193070000000000.0,174540000000000.0,113530000000000.0,0.6703,0.353,60200.0,60200.0,46020.0,47850.0,50770.0,0.0034549098315316,0.5998029557398785,0.3475597785696523,1.031694433157253,65,132,2,2,"[-2.15411515e+17 -2.15448112e+17 -2.15472630e+17 -2.15508210e+17
 -2.15531408e+17 -2.15554098e+17 -2.15568501e+17 -2.15576905e+17
 -2.15581108e+17 -2.15596453e+17 -2.15604689e+17 -2.15598896e+17
 -2.15604179e+17 -2.15610286e+17 -2.15607357e+17 -2.15607926e+17
 -2.15610967e+17 -2.15608477e+17 -2.15609846e+17 -2.15609887e+17]","[ 0.1389696   0.17495237  0.22025198  0.27728081  0.34907586  0.43946048
  0.55324796  0.69649792  0.87683893  1.10387481  1.38969604  1.74952367
  2.2025198   2.77280815  3.49075864  4.39460476  5.5324796   6.96497916
  8.76838926 11.03874806 13.89696045]","[1.15537914e+14 9.59909383e+13 7.60361381e+13 7.04247438e+13
 5.90722658e+13 5.15881154e+13 4.16377282e+13 3.15740259e+13
 2.25740190e+13 2.39251885e+13 2.02922998e+13 9.14887088e+12
 9.10542112e+12 9.59885860e+12 4.20783270e+12 3.01448976e+12
 3.82081117e+12 8.39388014e+11 1.39324183e+12 9.04914799e+11]"
0.4922,7390540406,-1,177450000000000.0,1.351922974,319.191986,157.23174,59.72446,327.66815,177450000000000.0,177860000000000.0,162910000000000.0,108410000000000.0,0.7176,0.3609,14530.0,14530.0,13940.0,40870.0,38620.0,0.0042354540004021,0.5830459044807628,0.3366028921326228,1.031694433157253,86,132,1,1,"[-2.15293107e+17 -2.15338691e+17 -2.15360236e+17 -2.15391741e+17
 -2.15459976e+17 -2.15509734e+17 -2.15540350e+17 -2.15560870e+17
 -2.15563820e+17 -2.15579801e+17 -2.15588054e+17 -2.15599041e+17
 -2.15595614e+17 -2.15599626e+17 -2.15595504e+17 -2.15599390e+17
 -2.15603616e+17 -2.15604448e+17 -2.15604608e+17 -2.15608039e+17]","[ 0.1351923   0.17019702  0.21426535  0.2697441   0.3395877   0.42751558
  0.53821023  0.67756654  0.85300573  1.07387059  1.35192297  1.70197019
  2.14265352  2.69744096  3.39587697  4.27515582  5.3821023   6.77566535
  8.5300573  10.73870589 13.51922974]","[9.31788714e+13 8.75537000e+13 6.88361072e+13 6.33113127e+13
 8.30000061e+13 8.37647332e+13 7.21695077e+13 5.84825552e+13
 3.87618991e+13 3.45401112e+13 2.70008423e+13 2.39687451e+13
 1.29606518e+13 1.07094234e+13 4.15632082e+12 5.07426585e+12
 5.86809534e+12 4.22724356e+12 2.76834410e+12 3.91149905e+12]"
0.4922,7389992481,-1,124040000000000.0,1.199811035,285.085999,154.89989,4.20837,392.62244,124140000000000.0,124150000000000.0,118110000000000.0,86316000000000.0,0.6929,0.3944,6123.0,6123.0,40730.0,46770.0,42050.0,0.0042085933339714,0.5156755916944065,0.2928609818767219,1.031694433157253,62,70,1,1,"[-2.15447496e+17 -2.15468539e+17 -2.15493155e+17 -2.15507022e+17
 -2.15520554e+17 -2.15546268e+17 -2.15565790e+17 -2.15583554e+17
 -2.15592086e+17 -2.15600286e+17 -2.15606191e+17 -2.15605444e+17
 -2.15601632e+17 -2.15602773e+17 -2.15605749e+17 -2.15608685e+17
 -2.15608982e+17 -2.15609571e+17 -2.15609980e+17 -2.15608486e+17]","[ 0.1199811   0.15104726  0.19015723  0.23939377  0.30137891  0.37941356
  0.47765338  0.60132997  0.75702958  0.95304378  1.19981103  1.5104726
  1.90157234  2.39393774  3.01378906  3.79413563  4.77653376  6.01329974
  7.57029585  9.53043781 11.99811035]","[9.06171302e+13 7.04530972e+13 5.99841633e+13 4.65970480e+13
 3.79388221e+13 4.01622406e+13 3.76583941e+13 3.49692085e+13
 2.74473810e+13 2.24920077e+13 1.79172142e+13 1.08338503e+13
 4.43016314e+12 3.51558669e+12 4.09558811e+12 4.43653808e+12
 2.98667231e+12 2.25630367e+12 1.68137002e+12 1.18180803e+11]"
0.4922,7379953203,-1,177260000000000.0,1.351426025,423.752991,129.02554,12.70535,381.24631,177260000000000.0,177530000000000.0,163950000000000.0,102240000000000.0,0.643,0.4032,7325.0,7325.0,35490.0,72140.0,79800.0,0.003189183448147,0.5828317361451,0.3364625684593978,1.031694433157253,79,121,1,1,"[-2.15342629e+17 -2.15369876e+17 -2.15426086e+17 -2.15472326e+17
 -2.15503269e+17 -2.15523001e+17 -2.15532126e+17 -2.15554632e+17
 -2.15565993e+17 -2.15569470e+17 -2.15585790e+17 -2.15588777e+17
 -2.15589854e+17 -2.15596318e+17 -2.15600569e+17 -2.15601159e+17
 -2.15607653e+17 -2.15607471e+17 -2.15604093e+17 -2.15603433e+17]","[ 0.1351426   0.17013446  0.21418659  0.26964494  0.33946287  0.42735843
  0.53801239  0.67731747  0.85269218  1.07347585  1.35142603  1.70134457
  2.14186591  2.69644942  3.3946287   4.27358433  5.38012391  6.77317471
  8.52692176 10.73475849 13.51426025]","[1.18863451e+14 9.21896199e+13 9.36336452e+13 8.82539584e+13
 7.52086514e+13 5.99030122e+13 4.35539390e+13 4.16810696e+13
 3.34671999e+13 2.33102427e+13 2.50048648e+13 1.76620934e+13
 1.18230520e+13 1.15385341e+13 9.96241934e+12 6.65857310e+12
 8.29834343e+12 5.12126337e+12 1.09982545e+12 2.77396197e+11]"
0.4922,7389950236,-1,112180000000000.0,1.160264038,230.061005,141.71495,39.42102,322.25894,112210000000000.0,112360000000000.0,104820000000000.0,73892000000000.0,0.6869,0.3231,23000.0,23000.0,23200.0,16630.0,19190.0,0.0050432885746978,0.4981923228193398,0.2815999629708394,1.031694433157253,61,72,2,2,"[-2.15404762e+17 -2.15446487e+17 -2.15490783e+17 -2.15509081e+17
 -2.15542367e+17 -2.15551267e+17 -2.15571287e+17 -2.15586893e+17
 -2.15592569e+17 -2.15601447e+17 -2.15606523e+17 -2.15606911e+17
 -2.15606861e+17 -2.15607723e+17 -2.15607802e+17 -2.15612524e+17
 -2.15610522e+17 -2.15608077e+17 -2.15605047e+17 -2.15604055e+17]","[ 0.1160264   0.14606859  0.18388946  0.23150311  0.29144515  0.3669077
  0.46190943  0.58150952  0.73207712  0.92163049  1.16026404  1.46068588
  1.83889458  2.31503111  2.91445149  3.66907705  4.61909433  5.81509523
  7.32077116  9.21630485 11.60264038]","[ 8.22903993e+13  7.82485834e+13  7.73203470e+13  6.03307957e+13
  5.90682707e+13  4.28853100e+13  3.96904106e+13  3.48897673e+13
  2.55954678e+13  2.17512495e+13  1.69266309e+13  1.09248486e+13
  6.86156355e+12  4.87356753e+12  3.12438511e+12  4.95105189e+12
  1.86090320e+12 -3.69101569e+11 -2.14471247e+12 -1.97857764e+12]"
0.4922,7389990327,-1,106080000000000.0,1.138850952,518.255005,183.8755,42.64236,391.75107,106140000000000.0,106280000000000.0,97785000000000.0,50905000000000.0,0.6644,0.4215,58490.0,58490.0,51730.0,45370.0,50340.0,0.0021974721729894,0.4887212992179058,0.2755177589177546,1.031694433157253,65,79,1,1,"[-2.15424781e+17 -2.15482074e+17 -2.15517450e+17 -2.15540495e+17
 -2.15556676e+17 -2.15562954e+17 -2.15581049e+17 -2.15588497e+17
 -2.15594412e+17 -2.15599683e+17 -2.15602865e+17 -2.15601813e+17
 -2.15605349e+17 -2.15604710e+17 -2.15605960e+17 -2.15605828e+17
 -2.15605253e+17 -2.15605332e+17 -2.15607017e+17 -2.15605707e+17]","[ 0.1138851   0.14337284  0.18049571  0.22723064  0.28606643  0.36013629
  0.45338473  0.57077756  0.71856637  0.90462147  1.13885095  1.4337284
  1.80495712  2.27230639  2.86066425  3.60136292  4.5338473   5.70777558
  7.18566372  9.04621466 11.38850952]","[1.11433519e+14 1.06459055e+14 8.94917953e+13 7.10057791e+13
 5.50112239e+13 3.86712776e+13 3.58171752e+13 2.72983444e+13
 2.09559222e+13 1.65481746e+13 1.24491783e+13 7.19075304e+12
 6.76825450e+12 3.86719092e+12 3.22908153e+12 1.95374357e+12
 8.70335912e+11 5.98818878e+11 1.44082886e+12 8.26561715e+10]"
0.4922,7390028603,-1,147590000000000.0,1.271392944,148.179993,192.14293,15.15127,461.61884,147620000000000.0,147750000000000.0,141130000000000.0,119160000000000.0,0.736,0.3453,16250.0,16250.0,31230.0,19300.0,16400.0,0.0085800580649237,0.5473601510780132,0.3133674551133844,1.031694433157253,75,105,2,1,"[-2.15352818e+17 -2.15407986e+17 -2.15446779e+17 -2.15494245e+17
 -2.15534477e+17 -2.15556106e+17 -2.15571516e+17 -2.15595024e+17
 -2.15596410e+17 -2.15587464e+17 -2.15592497e+17 -2.15600964e+17
 -2.15606845e+17 -2.15604858e+17 -2.15606269e+17 -2.15610256e+17
 -2.15610339e+17 -2.15609551e+17 -2.15608908e+17 -2.15609344e+17]","[ 0.12713929  0.16005889  0.2015022   0.25367624  0.31935947  0.40204975
  0.50615065  0.63720591  0.80219472  1.00990331  1.27139294  1.60058889
  2.01502202  2.53676243  3.19359469  4.0204975   5.06150648  6.37205912
  8.02194716 10.09903313 12.71392944]","[7.94804992e+13 8.49575081e+13 7.80814379e+13 7.92148474e+13
 7.53660975e+13 6.11994695e+13 4.83371435e+13 4.53313947e+13
 2.94769773e+13 1.29536623e+13 1.13491207e+13 1.25029256e+13
 1.15994794e+13 6.06507580e+12 4.71719347e+12 5.49192591e+12
 3.51749564e+12 1.72234891e+12 6.80909217e+11 7.04987943e+11]"
0.4922,7380031332,-1,121340000000000.0,1.191029053,320.674988,126.65266,8.4003,487.0762,121340000000000.0,121600000000000.0,111300000000000.0,72383000000000.0,0.6426,0.3377,7439.0,7439.0,20580.0,22980.0,23830.0,0.0037141314339115,0.5117957916679747,0.2903582188432902,1.031694433157253,56,79,1,1,"[-2.15427863e+17 -2.15468512e+17 -2.15508181e+17 -2.15523579e+17
 -2.15547114e+17 -2.15569611e+17 -2.15574671e+17 -2.15577898e+17
 -2.15589438e+17 -2.15590572e+17 -2.15594260e+17 -2.15601557e+17
 -2.15607463e+17 -2.15607725e+17 -2.15611076e+17 -2.15609095e+17
 -2.15601434e+17 -2.15598652e+17 -2.15601581e+17 -2.15600563e+17]","[ 0.11910291  0.14994167  0.18876538  0.23764154  0.29917297  0.37663646
  0.47415721  0.59692856  0.75148853  0.94606801  1.19102905  1.49941674
  1.88765384  2.37641539  2.99172972  3.76636457  4.74157206  5.96928556
  7.51488528  9.46068005 11.91029053]","[ 6.83956697e+13  6.88027054e+13  6.84411292e+13  5.28982934e+13
  4.82267487e+13  4.46233892e+13  3.13479924e+13  2.18156576e+13
  2.10456350e+13  1.39947000e+13  1.11566106e+13  1.16434385e+13
  1.10732613e+13  7.15197107e+12  6.62686384e+12  2.93139369e+12
 -2.98401319e+12 -3.63804438e+12 -4.47512360e+11 -9.24853363e+11]"
0.4922,7379992632,-1,121320000000000.0,1.190974976,206.419998,134.4967,58.89944,424.02509,121380000000000.0,121460000000000.0,114090000000000.0,86910000000000.0,0.7162,0.4032,54590.0,54590.0,67130.0,37180.0,40040.0,0.0057696685763944,0.5117669857652001,0.2903400252700074,1.031694433157253,68,88,1,1,"[-2.15408211e+17 -2.15452101e+17 -2.15482882e+17 -2.15515735e+17
 -2.15548112e+17 -2.15566313e+17 -2.15576195e+17 -2.15589065e+17
 -2.15595670e+17 -2.15599619e+17 -2.15606826e+17 -2.15611230e+17
 -2.15612922e+17 -2.15609974e+17 -2.15610861e+17 -2.15609040e+17
 -2.15610223e+17 -2.15605189e+17 -2.15606113e+17 -2.15608012e+17]","[ 0.1190975   0.14993487  0.18875681  0.23763075  0.29915939  0.37661936
  0.47413568  0.59690145  0.75145441  0.94602505  1.19097498  1.49934866
  1.88756813  2.37630749  2.99159388  3.76619356  4.74135678  5.96901454
  7.51454408  9.4602505  11.90974976]","[ 1.08649826e+14  9.62465054e+13  8.01489308e+13  7.12993712e+13
  6.54155256e+13  5.27581542e+13  3.95232042e+13  3.30577683e+13
  2.50256270e+13  1.82815661e+13  1.60824413e+13  1.29258650e+13
  9.22337809e+12  3.95977225e+12  3.05768024e+12  7.80452575e+11
  1.23915610e+12 -2.39440432e+12 -9.28125466e+11  6.12825867e+11]"
0.4922,7380110651,-1,119680000000000.0,1.18558606,356.606995,128.13391,56.32533,575.41132,119680000000000.0,120000000000000.0,110290000000000.0,70405000000000.0,0.7117,0.3944,44060.0,44060.0,52250.0,37310.0,39290.0,0.003324629288329,0.509382310765346,0.2888030410208699,1.031694433157253,70,90,1,1,"[-2.15448612e+17 -2.15466542e+17 -2.15480731e+17 -2.15505504e+17
 -2.15528134e+17 -2.15547670e+17 -2.15571582e+17 -2.15582151e+17
 -2.15597437e+17 -2.15599956e+17 -2.15603685e+17 -2.15604844e+17
 -2.15603755e+17 -2.15601224e+17 -2.15604995e+17 -2.15607118e+17
 -2.15607709e+17 -2.15607175e+17 -2.15604417e+17 -2.15607598e+17]","[ 0.11855861  0.14925644  0.18790273  0.23655552  0.29780575  0.37491523
  0.47199031  0.5942006   0.74805423  0.94174448  1.18558606  1.49256442
  1.87902728  2.36555519  2.97805754  3.74915231  4.71990312  5.94200598
  7.48054232  9.41744482 11.8558606 ]","[ 3.60548428e+13  3.40624276e+13  3.04443214e+13  3.48400605e+13
  3.62613226e+13  3.52057242e+13  3.73004994e+13  3.02034943e+13
  2.87023192e+13  1.96991622e+13  1.47821990e+13  1.00580822e+13
  5.65896327e+12  1.97371872e+12  3.62462545e+12  3.62688935e+12
  2.66110980e+12  1.34203536e+12 -8.93469593e+11  1.44341475e+12]"
0.4922,7380654566,-1,170020000000000.0,1.332770996,245.895004,99.70984,68.19425,552.73859,170030000000000.0,170180000000000.0,161500000000000.0,112200000000000.0,0.6826,0.4032,-228.9,-228.9,45020.0,64700.0,70540.0,0.0054200816377708,0.5745617892732889,0.3310657419476376,1.031694433157253,74,105,1,1,"[-2.15350771e+17 -2.15413683e+17 -2.15467709e+17 -2.15505514e+17
 -2.15536757e+17 -2.15553150e+17 -2.15571923e+17 -2.15583982e+17
 -2.15593865e+17 -2.15597962e+17 -2.15601515e+17 -2.15604334e+17
 -2.15601046e+17 -2.15603429e+17 -2.15602194e+17 -2.15604574e+17
 -2.15604361e+17 -2.15604817e+17 -2.15606269e+17 -2.15605111e+17]","[ 0.1332771   0.16778593  0.21122997  0.26592277  0.33477694  0.42145919
  0.53058569  0.66796781  0.84092165  1.05865763  1.332771    1.67785927
  2.11229968  2.65922774  3.34776938  4.21459195  5.3058569   6.67967809
  8.40921648 10.58657633 13.32770996]","[1.21627116e+14 1.16435972e+14 1.07554436e+14 9.17158334e+13
 7.75816038e+13 5.92937918e+13 4.92571419e+13 3.86873561e+13
 3.06461307e+13 2.19212131e+13 1.60733748e+13 1.19200880e+13
 5.44670734e+12 4.93991129e+12 2.33771719e+12 2.97684650e+12
 1.74354937e+12 1.38811622e+12 1.79185099e+12 3.99787585e+11]"
