scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c
0.4922,7473722225,-1,67968000000000.0,0.981804993,253.662003,711.82819,405.09113,424.1228,67974000000000.0,68066000000000.0,64167000000000.0,40672000000000.0,0.6469,0.3857,-4704.0,-4704.0,9250.0,21790.0,20970.0,3.8705244829277,0.4194056370664067,0.2314189616544382,1.031694433157253,54.0,54.0,13.0,4.0
0.4922,7474414062,-1,104280000000000.0,1.132386963,358.173004,707.35577,499.48596,598.57928,104280000000000.0,104510000000000.0,95085000000000.0,58655000000000.0,0.67,0.3773,7725.0,7725.0,11520.0,30020.0,18410.0,3.1615642450819,0.4858582238775042,0.2736819727695448,1.031694433157253,59.0,71.0,12.0,6.0
0.4922,7474368017,-1,61035000000000.0,0.947221008,371.631012,723.16504,488.10107,541.09021,61035000000000.0,61336000000000.0,53710000000000.0,32514000000000.0,0.7597,0.4505,56030.0,56030.0,36780.0,21100.0,22260.0,2.5488212162444,0.4041708280757048,0.2218371105247742,1.031694433157253,73.0,71.0,10.0,2.0
0.4922,7483755788,-1,95076000000000.0,1.098029053,136.113007,739.83569,414.61453,542.16736,95076000000000.0,95193000000000.0,89715000000000.0,68704000000000.0,0.7233,0.4032,25200.0,25200.0,44640.0,29360.0,32600.0,8.0670398604888,0.470682894992077,0.2639686984063586,1.031694433157253,63.0,70.0,21.0,5.0
0.4922,7484341749,-1,108260000000000.0,1.146598999,313.485992,775.21063,448.4559,509.89008,108460000000000.0,108550000000000.0,95937000000000.0,64433000000000.0,0.6766,0.369,16420.0,16420.0,18570.0,28450.0,23990.0,3.6575765050452,0.4921463956155051,0.2777159888879808,1.031694433157253,57.0,72.0,10.0,4.0
0.4922,7484379955,-1,69747000000000.0,0.990299011,172.710007,789.95795,494.98462,530.62531,69747000000000.0,69916000000000.0,63908000000000.0,46323000000000.0,0.6962,0.3231,14820.0,14820.0,15310.0,8751.0,10070.0,5.733883219632999,0.4231481883923233,0.2337795016437366,1.031694433157253,55.0,55.0,10.0,2.0
0.4922,7484380513,-1,73182000000000.0,1.006297974,264.895996,763.88574,489.50061,533.40643,73241000000000.0,73321000000000.0,67948000000000.0,46013000000000.0,0.6956,0.3773,29920.0,29920.0,21660.0,21460.0,19840.0,3.7988417688276,0.4302001226154393,0.2382341471044696,1.031694433157253,57.0,58.0,10.0,3.0
0.4922,7473825214,-1,93971000000000.0,1.093759033,304.14801,729.13586,427.60864,584.10181,93975000000000.0,94147000000000.0,84730000000000.0,58530000000000.0,0.6947,0.3773,11470.0,11470.0,14210.0,26490.0,22390.0,3.596140684925,0.4687967631175491,0.2627638966674554,1.031694433157253,87.0,100.0,26.0,3.0
0.4922,7474369378,-1,81632000000000.0,1.0436259769999998,382.337006,717.48145,437.09894,558.93481,81812000000000.0,81732000000000.0,76830000000000.0,48738000000000.0,0.7229,0.4123,24910.0,24910.0,27630.0,30620.0,31400.0,2.7295970848293,0.4466645932939325,0.2486680887874028,1.031694433157253,53.0,57.0,7.0,4.0
0.4922,7474369986,-1,53823000000000.0,0.908335999,157.033005,709.90393,467.491,564.93445,53939000000000.0,53849000000000.0,52518000000000.0,41709000000000.0,0.77,0.4406,17820.0,17820.0,32570.0,22920.0,24820.0,5.7843636055999,0.3870588280577783,0.2111283090534329,1.031694433157253,59.0,59.0,23.0,6.0
0.4922,7483760221,-1,76914000000000.0,1.023119995,227.289993,764.39813,438.44397,540.68927,76914000000000.0,77014000000000.0,73539000000000.0,50503000000000.0,0.6797,0.3944,18640.0,18640.0,29710.0,23930.0,25040.0,4.5013860113058,0.4376185341418325,0.2429296362509942,1.031694433157253,42.0,42.0,10.0,3.0
0.4922,7484346338,-1,54505000000000.0,0.912156006,205.190994,737.67047,500.5444,517.24969,54517000000000.0,54562000000000.0,51672000000000.0,34993000000000.0,0.674,0.369,14040.0,14040.0,12840.0,13830.0,13080.0,4.4453998112607005,0.3887394454666996,0.2121773992342819,1.031694433157253,37.0,37.0,8.0,2.0
0.4922,7474418236,-1,73458000000000.0,1.007559021,218.220001,731.45197,467.51941,589.14075,73458000000000.0,73511000000000.0,70382000000000.0,51100000000000.0,0.6912,0.4123,12580.0,12580.0,29890.0,28370.0,29940.0,4.617170820194399,0.4307571505628135,0.2385863068489139,1.031694433157253,61.0,61.0,16.0,4.0
0.4922,7484383751,-1,76219000000000.0,1.020026978,171.496994,739.99005,479.19321,560.68396,76219000000000.0,76348000000000.0,71394000000000.0,50774000000000.0,0.663,0.3773,6684.0,6684.0,-2826.0,20390.0,16490.0,5.947783422956,0.4362552796996011,0.2420659751734656,1.031694433157253,44.0,44.0,14.0,6.0
0.4922,7474370929,-1,66084000000000.0,0.972651001,305.563995,719.40375,454.90829,508.60294,66348000000000.0,66140000000000.0,62434000000000.0,40729000000000.0,0.763,0.4123,28790.0,28790.0,33310.0,23740.0,23970.0,3.1831335396698,0.415371138900828,0.2288773159387066,1.031694433157253,64.0,64.0,14.0,6.0
0.4922,7473830029,-1,58216000000000.0,0.932403992,185.854004,729.23834,406.76642,594.34497,58428000000000.0,58256000000000.0,55778000000000.0,41184000000000.0,0.7523,0.4215,34190.0,34190.0,30280.0,23070.0,23780.0,5.0168625476586,0.3976495534628838,0.2177490496476574,1.031694433157253,62.0,62.0,19.0,8.0
0.4922,7484340760,-1,61148000000000.0,0.947804016,388.817993,770.95496,446.87729,518.67346,61440000000000.0,61264000000000.0,56304000000000.0,35871000000000.0,0.7507,0.3944,11270.0,11270.0,10640.0,24380.0,21740.0,2.4376547203668,0.404428038264489,0.2219984766847053,1.031694433157253,47.0,47.0,12.0,2.0
0.4922,7474409874,-1,62274000000000.0,0.953586975,608.848999,718.42987,493.16434,591.37634,62530000000000.0,62425000000000.0,55230000000000.0,26169000000000.0,0.7349,0.4123,69650.0,69650.0,32070.0,20440.0,22080.0,1.5662126020839,0.4069742509165529,0.2235970057338113,1.031694433157253,59.0,57.0,9.0,4.0
0.4922,7484385093,-1,56634000000000.0,0.923879028,188.205994,769.17957,466.66025,539.1853,56640000000000.0,56752000000000.0,52281000000000.0,38481000000000.0,0.677,0.369,16460.0,16460.0,14100.0,14180.0,13940.0,4.9088714358374,0.3938983011962702,0.2154013136198754,1.031694433157253,49.0,49.0,9.0,2.0
0.4922,7483796062,-1,53707000000000.0,0.907682983,236.647003,762.92114,409.58469,597.73132,53707000000000.0,53769000000000.0,50144000000000.0,31395000000000.0,0.6561,0.3944,3376.0,3376.0,8240.0,20050.0,17880.0,3.8355988941047,0.3867715805296732,0.2109490566433143,1.031694433157253,49.0,49.0,10.0,5.0
0.4922,7473832429,-1,55321000000000.0,0.916684998,190.078995,733.74078,420.12817,573.71167,55438000000000.0,55369000000000.0,53514000000000.0,41515000000000.0,0.7943,0.4505,26590.0,26590.0,39210.0,23740.0,27040.0,4.8226528028517,0.3907321595735475,0.2134220669948492,1.031694433157253,86.0,86.0,26.0,5.0
0.4922,7484457750,-1,76658000000000.0,1.021984009,183.697998,781.14484,498.16632,676.80939,76658000000000.0,76776000000000.0,71778000000000.0,54813000000000.0,0.7452,0.3609,37080.0,37080.0,41320.0,18830.0,21810.0,5.5633921987543,0.4371173496711041,0.242612122483874,1.031694433157253,72.0,75.0,14.0,4.0
0.4922,7483795076,-1,67055000000000.0,0.977392029,185.192001,769.02228,433.81409,608.62354,67055000000000.0,67146000000000.0,62916000000000.0,43076000000000.0,0.649,0.3377,9613.0,9613.0,12410.0,13660.0,13540.0,5.2777227079046,0.4174598484191043,0.2301928382037262,1.031694433157253,44.0,44.0,6.0,3.0
0.4922,7484420364,-1,69019000000000.0,0.986838013,292.828003,742.7619,490.08432,633.8587,69034000000000.0,69097000000000.0,65430000000000.0,40450000000000.0,0.6976,0.3773,8789.0,8789.0,17040.0,19200.0,18640.0,3.3700261002701,0.4216243255335815,0.2328179579662638,1.031694433157253,51.0,51.0,9.0,1.0
0.4922,7473937927,-1,85084000000000.0,1.058134033,241.828003,717.11383,427.38315,695.09094,85084000000000.0,85155000000000.0,81601000000000.0,57022000000000.0,0.6864,0.4215,12210.0,12210.0,32200.0,32190.0,37230.0,4.3755645329461,0.453066953992454,0.2527376847730545,1.031694433157253,58.0,58.0,14.0,7.0
0.4922,7474445900,-1,77760000000000.0,1.026858032,156.968994,719.02435,443.31226,632.60419,77760000000000.0,77977000000000.0,70066000000000.0,52847000000000.0,0.6991,0.3453,-4967.0,-4967.0,2978.0,12760.0,12520.0,6.5417889599266,0.4392670337760882,0.2439743674091663,1.031694433157253,56.0,59.0,17.0,5.0
0.4922,7484459729,-1,64164000000000.0,0.963133972,130.412003,774.29938,458.42783,686.40405,64239000000000.0,64258000000000.0,60686000000000.0,49731000000000.0,0.7045,0.316,10280.0,10280.0,15330.0,9795.0,10790.0,7.3853169174926,0.4111806694582774,0.2262403603122984,1.031694433157253,41.0,41.0,7.0,4.0
0.4922,7484458642,-1,78695000000000.0,1.030956055,285.720001,797.87598,460.65112,705.29071,78703000000000.0,78834000000000.0,73610000000000.0,47164000000000.0,0.6396,0.369,2787.0,2787.0,12780.0,20920.0,19450.0,3.6082740143907,0.441075232274813,0.2451207744887779,1.031694433157253,66.0,66.0,13.0,4.0
0.4922,7483832873,-1,74956000000000.0,1.014361023,228.658997,758.51276,413.72006,689.39893,74956000000000.0,75072000000000.0,70974000000000.0,50356000000000.0,0.6918,0.369,3342.0,3342.0,12190.0,18100.0,17850.0,4.4361299415653,0.4337567822086494,0.2404840498109717,1.031694433157253,53.0,55.0,12.0,5.0
0.4922,7484459089,-1,60263000000000.0,0.943208984,169.830002,780.93042,444.62064,682.48401,60263000000000.0,60382000000000.0,55949000000000.0,40146000000000.0,0.6234,0.2829,3868.0,3868.0,7588.0,6717.0,7044.0,5.5538419177549,0.4024050166116952,0.2207293210830003,1.031694433157253,38.0,38.0,10.0,3.0
0.4922,7484421637,-1,56093000000000.0,0.92093103,152.059006,747.65356,443.94009,628.42212,56113000000000.0,56140000000000.0,53532000000000.0,39681000000000.0,0.7088,0.3231,14820.0,14820.0,13810.0,9827.0,10630.0,6.056405695562599,0.392599698910111,0.2145893600512332,1.031694433157253,38.0,38.0,6.0,2.0
0.4922,7484458051,-1,62693000000000.0,0.955718018,185.031998,778.95746,496.40292,672.7453,62700000000000.0,62812000000000.0,57389000000000.0,37936000000000.0,0.6338,0.3303,11420.0,11420.0,8437.0,12510.0,11960.0,5.1651499650346,0.4079139415206688,0.2241871599621487,1.031694433157253,32.0,32.0,4.0,2.0
0.4922,7483873335,-1,57504000000000.0,0.928586975,269.696014,761.08966,410.2204,795.85223,59980000000000.0,57540000000000.0,55214000000000.0,41280000000000.0,0.7732,0.4215,10830.0,10830.0,19230.0,21950.0,25410.0,3.4430875014711,0.3959696822643805,0.2166973587392286,1.031694433157253,48.0,48.0,9.0,1.0
0.4922,7474524182,-1,54967000000000.0,0.91472699,120.015999,710.08081,473.92322,731.16785,54967000000000.0,55035000000000.0,52345000000000.0,40205000000000.0,0.7145,0.4215,18770.0,18770.0,29420.0,17700.0,19820.0,7.6217087523472,0.3898700866894059,0.2128835498448346,1.031694433157253,36.0,36.0,10.0,3.0
0.4922,7473901081,-1,52585000000000.0,0.901320984,224.541,700.81299,421.18524,751.3194,52629000000000.0,52632000000000.0,50064000000000.0,35766000000000.0,0.7177,0.4406,21960.0,21960.0,33410.0,20230.0,23280.0,4.0140597218325,0.38397192338534,0.2092029841315576,1.031694433157253,55.0,55.0,11.0,3.0
0.4922,7483871140,-1,63947000000000.0,0.962049011,303.231995,769.21564,437.7348,747.15192,63947000000000.0,64022000000000.0,60093000000000.0,35686000000000.0,0.6376,0.4032,7937.0,7937.0,15320.0,27430.0,30690.0,3.1726500727602,0.4107019174152928,0.2259393906134288,1.031694433157253,58.0,58.0,12.0,4.0
0.4922,7474525759,-1,60942000000000.0,0.946737976,391.294006,701.52661,467.2901,783.59998,61177000000000.0,61013000000000.0,55384000000000.0,30665000000000.0,0.7508,0.4032,63930.0,63930.0,24090.0,22840.0,23970.0,2.4195054396003,0.4039588697362185,0.2217040542292888,1.031694433157253,56.0,56.0,12.0,5.0
0.4922,7484532217,-1,107690000000000.0,1.144592041,222.891006,745.44434,498.93805,845.78589,107690000000000.0,107940000000000.0,99535000000000.0,67858000000000.0,0.6562,0.3303,14250.0,14250.0,10210.0,18970.0,17130.0,5.1352096324604,0.4912553839672874,0.2771442710510958,1.031694433157253,64.0,79.0,16.0,4.0
0.4922,7474601073,-1,67411000000000.0,0.97911499,240.660004,716.25098,497.72784,885.76447,67414000000000.0,67513000000000.0,63042000000000.0,44664000000000.0,0.8621,0.369,12690.0,12690.0,27060.0,18390.0,19540.0,4.068457465828,0.4182205891666574,0.2306720456951169,1.031694433157253,51.0,51.0,10.0,3.0
0.4922,7484536166,-1,58869000000000.0,0.935879028,148.102997,747.89233,491.71323,882.51178,58934000000000.0,58964000000000.0,55339000000000.0,39010000000000.0,0.6766,0.3303,18920.0,18920.0,18700.0,12480.0,13850.0,6.319109315525799,0.3991783782950467,0.2187067228652072,1.031694433157253,46.0,46.0,7.0,3.0
0.4922,7474567414,-1,53395000000000.0,0.905924011,226.865997,709.09515,452.44128,815.6474,53404000000000.0,53495000000000.0,50329000000000.0,36005000000000.0,0.6796,0.3609,3101.0,3101.0,7513.0,12220.0,10050.0,3.9932119532218,0.3859969795003968,0.2104658341525737,1.031694433157253,54.0,54.0,18.0,4.0
0.4922,7484620368,-1,62718000000000.0,0.955848022,932.560974,755.54333,459.13763,963.25104,63027000000000.0,62842000000000.0,56108000000000.0,14577000000000.0,1.2652,0.4123,120500.0,120500.0,30580.0,26370.0,29110.0,1.0249710728298,0.4079699208235908,0.2242224277752587,1.031694433157253,46.0,45.0,5.0,4.0
0.4922,7483990092,-1,102960000000000.0,1.1275710449999998,395.175995,753.38129,412.84766,968.17432,102960000000000.0,103110000000000.0,96087000000000.0,56768000000000.0,0.6934,0.3857,25760.0,25760.0,32820.0,31000.0,31410.0,2.8533389154875,0.4837374579779223,0.2723219681648232,1.031694433157253,85.0,93.0,12.0,2.0
0.4922,7483990231,-1,85217000000000.0,1.058682007,380.612,756.42334,413.05841,969.03906,85217000000000.0,85330000000000.0,80122000000000.0,45098000000000.0,0.6461,0.3944,15970.0,15970.0,19640.0,33880.0,29380.0,2.7815255614641,0.4533101277161942,0.252892284475277,1.031694433157253,55.0,58.0,11.0,4.0
0.4922,7484611359,-1,68857000000000.0,0.986070007,144.373993,763.76593,483.19867,949.07465,68857000000000.0,68982000000000.0,64508000000000.0,48744000000000.0,0.6932,0.3453,9551.0,9551.0,10070.0,9021.0,9289.0,6.829969764706799,0.4212838581024112,0.2326033668154272,1.031694433157253,44.0,44.0,9.0,3.0
0.4922,7474654615,-1,105550000000000.0,1.136962036,268.067993,730.63782,489.15659,996.61835,105550000000000.0,105850000000000.0,95423000000000.0,62694000000000.0,0.6459,0.3377,10990.0,10990.0,14830.0,22920.0,22440.0,4.2413196117747,0.4878817233207927,0.2749795318919152,1.031694433157253,61.0,80.0,12.0,5.0
0.4922,7483986962,-1,60766000000000.0,0.945825012,584.866028,760.72845,414.01083,982.7063,60766000000000.0,60862000000000.0,56167000000000.0,25330000000000.0,0.7276,0.4309,19410.0,19410.0,31370.0,23770.0,26060.0,1.6171652424988998,0.4035571937752055,0.2214520116381424,1.031694433157253,54.0,54.0,11.0,3.0
0.4922,7483987066,-1,60972000000000.0,0.946893005,168.533005,758.65118,414.16602,982.72345,60972000000000.0,61038000000000.0,58152000000000.0,42444000000000.0,0.6738,0.4215,17150.0,17150.0,26720.0,21180.0,24100.0,5.618442541862899,0.4040272552377921,0.2217469538525213,1.031694433157253,49.0,49.0,15.0,5.0
0.4922,7484611091,-1,92605000000000.0,1.0884350589999998,310.64801,757.68005,483.77429,951.59894,93033000000000.0,92738000000000.0,86370000000000.0,52822000000000.0,0.7,0.4032,40110.0,40110.0,29280.0,29470.0,33510.0,3.5037567406274,0.4664447903029955,0.2612623377847987,1.031694433157253,49.0,54.0,11.0,4.0
0.4922,7483988867,-1,60275000000000.0,0.943270996,265.979004,753.30273,397.12848,983.65967,60275000000000.0,60390000000000.0,55551000000000.0,34153000000000.0,0.6476,0.3944,8749.0,8749.0,13320.0,25580.0,19870.0,3.5464114904347,0.4024325698756318,0.2207465814976934,1.031694433157253,58.0,58.0,14.0,2.0
0.4922,7484613900,-1,63733000000000.0,0.960974976,271.049988,789.03729,478.27634,984.62946,63742000000000.0,63781000000000.0,60941000000000.0,42839000000000.0,0.679,0.3944,14710.0,14710.0,22830.0,19570.0,21380.0,3.5453791497677,0.4102287111399419,0.2256418943974545,1.031694433157253,48.0,48.0,10.0,2.0
0.4922,7484573816,-1,56953000000000.0,0.925612,115.366997,771.7937,493.29401,908.78625,56953000000000.0,57049000000000.0,52908000000000.0,38215000000000.0,0.7466,0.4605,35160.0,35160.0,36720.0,19480.0,22020.0,8.0231957498208,0.394660242158545,0.2158779927620532,1.031694433157253,48.0,47.0,8.0,4.0
0.4922,7484614280,-1,64156000000000.0,0.963096985,162.057007,743.09662,463.80496,968.60779,64248000000000.0,64246000000000.0,61815000000000.0,46544000000000.0,0.7284,0.3857,20580.0,20580.0,25520.0,19870.0,20520.0,5.9429518218857,0.4111630788079752,0.226229400721154,1.031694433157253,45.0,45.0,17.0,6.0
0.4922,7484620808,-1,85256000000000.0,1.058843994,552.09198,753.32135,454.63675,966.24646,85334000000000.0,85418000000000.0,77045000000000.0,43956000000000.0,0.7102,0.3944,22040.0,22040.0,7928.0,26890.0,27620.0,1.9178760647818,0.4533814054122885,0.2529376490039646,1.031694433157253,60.0,63.0,10.0,2.0
0.4922,7484610960,-1,53913000000000.0,0.908843994,169.570999,758.99408,483.90872,946.1358,53949000000000.0,53979000000000.0,51682000000000.0,40237000000000.0,0.7034,0.3857,6306.0,6306.0,15200.0,16040.0,17010.0,5.3596664486242,0.3872814391167171,0.2112673044765706,1.031694433157253,36.0,36.0,9.0,3.0
0.4922,7475302076,-1,89209000000000.0,1.074963989,440.251007,721.87366,561.30096,29.19424,89209000000000.0,89361000000000.0,82999000000000.0,48048000000000.0,0.6683,0.4123,23250.0,23250.0,36630.0,35510.0,39410.0,2.4417070532674,0.4604965764115971,0.2574685098238999,1.031694433157253,59.0,68.0,11.0,5.0
0.4922,7485313662,-1,61978000000000.0,0.952070984,183.990997,763.15851,572.73505,63.64219,61978000000000.0,62029000000000.0,58658000000000.0,40518000000000.0,0.7619,0.3944,22150.0,22150.0,26130.0,19900.0,20100.0,5.1745520135422005,0.4063078335985783,0.2231784172406732,1.031694433157253,82.0,82.0,22.0,7.0
0.4922,7475303706,-1,80223000000000.0,1.0375860600000002,217.834,715.14221,597.45935,12.16857,80306000000000.0,80320000000000.0,75663000000000.0,50984000000000.0,0.6736,0.3303,32420.0,32420.0,23260.0,16590.0,17810.0,4.7631961034549,0.4440000004696955,0.2469763300443012,1.031694433157253,52.0,55.0,10.0,4.0
0.4922,7474679985,-1,67643000000000.0,0.980236023,166.322006,730.98901,554.09454,18.51678,67763000000000.0,67692000000000.0,65919000000000.0,54728000000000.0,0.7823,0.4215,30010.0,30010.0,34870.0,31170.0,34810.0,5.8936038986927,0.418714947740372,0.2309835599289281,1.031694433157253,51.0,50.0,15.0,6.0
0.4922,7485319550,-1,57437000000000.0,0.92822998,208.119995,752.52844,566.0686,64.02757,57455000000000.0,57532000000000.0,54652000000000.0,39725000000000.0,0.6938,0.3609,12900.0,12900.0,21440.0,15450.0,17850.0,4.4600711238725,0.3958109521353921,0.2165981422287851,1.031694433157253,40.0,40.0,11.0,1.0
0.4922,7474757690,-1,59706000000000.0,0.940294006,432.770996,729.70062,514.94275,187.87148,59706000000000.0,59864000000000.0,52625000000000.0,28294000000000.0,0.8787,0.4406,37090.0,37090.0,49020.0,27860.0,29830.0,2.1727287981193,0.4011217123848349,0.2199246521811685,1.031694433157253,73.0,72.0,14.0,4.0
0.4922,7474757905,-1,53811000000000.0,0.908268005,163.082993,728.07605,513.35773,186.44049,53811000000000.0,53888000000000.0,51438000000000.0,38903000000000.0,0.6243,0.3231,9053.0,9053.0,2134.0,1288.0,390.4,5.5693606567546,0.3870291250548074,0.2111097563440144,1.031694433157253,21.0,21.0,5.0,3.0
0.4922,7484727982,-1,79300000000000.0,1.033592041,361.618011,739.61957,520.78784,175.6618,79300000000000.0,79362000000000.0,74899000000000.0,49660000000000.0,0.7497,0.4309,60890.0,60890.0,43580.0,34020.0,38740.0,2.8582427024078,0.442237725309866,0.2458581444465895,1.031694433157253,64.0,67.0,17.0,4.0
0.4922,7485394348,-1,55062000000000.0,0.915252991,164.949997,739.33148,574.02185,181.16003,55062000000000.0,55087000000000.0,52900000000000.0,40953000000000.0,0.7248,0.3944,7513.0,7513.0,19350.0,18360.0,18140.0,5.5486693400788,0.3901017885012829,0.2130282643093853,1.031694433157253,49.0,49.0,15.0,1.0
0.4922,7484687790,-1,65178000000000.0,0.968184998,218.414001,762.90759,506.82166,120.75896,65178000000000.0,65299000000000.0,59781000000000.0,38800000000000.0,0.6293,0.3609,1350.0,1350.0,7183.0,14420.0,13200.0,4.432797318703,0.4134039263385916,0.2276390426726471,1.031694433157253,43.0,43.0,9.0,3.0
0.4922,7484687876,-1,53513000000000.0,0.906588013,167.546005,759.93195,506.76349,121.85732,53513000000000.0,53618000000000.0,50044000000000.0,36313000000000.0,0.7123,0.3377,-2712.0,-2712.0,5489.0,9353.0,9089.0,5.4109795873676,0.3862902589207704,0.2106487084023054,1.031694433157253,44.0,44.0,8.0,5.0
0.4922,7474717958,-1,63110000000000.0,0.957833008,165.509995,699.81158,555.67548,110.4614,63110000000000.0,63169000000000.0,60805000000000.0,47481000000000.0,0.7299,0.4032,7925.0,7925.0,27520.0,22140.0,22700.0,5.7871611197861,0.4088450949754838,0.2247722355124566,1.031694433157253,52.0,52.0,14.0,3.0
0.4922,7474758594,-1,99968000000000.0,1.116550049,316.506989,729.32269,552.48151,134.31209,100070000000000.0,100140000000000.0,92051000000000.0,60066000000000.0,0.7083,0.3857,11370.0,11370.0,25180.0,34250.0,32170.0,3.5277263624658,0.4788636865291246,0.2692006467408103,1.031694433157253,84.0,106.0,24.0,10.0
0.4922,7484729227,-1,66986000000000.0,0.977054993,146.445007,783.9588,529.93115,177.09685,67004000000000.0,67018000000000.0,64772000000000.0,49888000000000.0,0.7722,0.4406,10390.0,10390.0,39020.0,28400.0,31490.0,6.6718218190941005,0.417312061376483,0.2300996761938467,1.031694433157253,61.0,61.0,22.0,6.0
0.4922,7485353678,-1,57469000000000.0,0.928400024,218.205002,750.68268,576.37158,154.56001,57469000000000.0,57702000000000.0,50291000000000.0,34031000000000.0,0.6918,0.369,12000.0,12000.0,3287.0,14140.0,9390.0,4.2547146742309,0.3958867719736033,0.2166455172334987,1.031694433157253,36.0,36.0,13.0,3.0
0.4922,7474799235,-1,58848000000000.0,0.935767029,232.240997,702.09125,518.96259,186.88071,58862000000000.0,58907000000000.0,54091000000000.0,35108000000000.0,0.6741,0.369,8486.0,8486.0,14440.0,15820.0,17090.0,4.0292930235741,0.3991293779669738,0.218675999657556,1.031694433157253,57.0,57.0,16.0,2.0
0.4922,7484733196,-1,54947000000000.0,0.914617981,248.100006,749.53796,536.88171,154.69212,55020000000000.0,54993000000000.0,52298000000000.0,36503000000000.0,0.6578,0.4032,13950.0,13950.0,17550.0,23600.0,22580.0,3.6864891530877,0.389821298525876,0.2128531400253601,1.031694433157253,40.0,40.0,12.0,3.0
0.4922,7484804205,-1,78340000000000.0,1.0294029539999998,307.886993,739.46399,555.58411,252.30658,78340000000000.0,78497000000000.0,71456000000000.0,45460000000000.0,0.6931,0.3609,25400.0,25400.0,28070.0,20370.0,22650.0,3.3434441123012,0.4403903606362379,0.2446864636681917,1.031694433157253,58.0,60.0,9.0,5.0
0.4922,7484804439,-1,60436000000000.0,0.944111023,287.756989,735.87109,553.97162,253.26213,60438000000000.0,60573000000000.0,54815000000000.0,37476000000000.0,0.7001,0.369,4280.0,4280.0,11040.0,15340.0,14130.0,3.2809316857287,0.4028020139681545,0.2209783259201646,1.031694433157253,44.0,44.0,10.0,4.0
0.4922,7484804553,-1,69140000000000.0,0.987419006,241.382996,743.10785,555.98181,251.63928,69140000000000.0,69214000000000.0,65118000000000.0,43818000000000.0,0.6793,0.369,11630.0,11630.0,15690.0,17640.0,17960.0,4.0906734209231,0.4218783913337008,0.2329783785923153,1.031694433157253,77.0,77.0,11.0,2.0
0.4922,7484805782,-1,58348000000000.0,0.933111023,242.069,750.18256,535.55945,289.7449,58348000000000.0,58428000000000.0,54110000000000.0,36011000000000.0,0.7367,0.4309,59950.0,59950.0,31730.0,25160.0,28550.0,3.8547315971892,0.397959538023972,0.2179432731724282,1.031694433157253,37.0,36.0,16.0,6.0
0.4922,7484807671,-1,54192000000000.0,0.910406006,333.794006,743.11096,512.62463,280.49063,54192000000000.0,54250000000000.0,50907000000000.0,29819000000000.0,0.6579,0.3857,10980.0,10980.0,14710.0,16340.0,16080.0,2.7274486348925,0.3879698551417949,0.2116968993676823,1.031694433157253,47.0,47.0,6.0,3.0
0.4922,7484808266,-1,65667000000000.0,0.970601013,304.304993,751.30457,560.2179,268.46002,65743000000000.0,65749000000000.0,60131000000000.0,37194000000000.0,0.7204,0.3609,30290.0,30290.0,21630.0,16050.0,16630.0,3.1895665050753004,0.4144679285177987,0.2283087115828437,1.031694433157253,54.0,54.0,9.0,3.0
0.4922,7485475615,-1,54371000000000.0,0.91140802,140.132996,758.75922,590.98004,278.80164,54371000000000.0,54464000000000.0,50814000000000.0,36783000000000.0,0.6543,0.2829,16500.0,16500.0,10740.0,8052.0,7636.0,6.503878786692,0.3884103351602045,0.2119719148567303,1.031694433157253,36.0,36.0,4.0,1.0
0.4922,7475460626,-1,71632000000000.0,0.9991400149999998,178.621002,719.3147,565.90393,215.29117,71739000000000.0,71764000000000.0,66438000000000.0,49022000000000.0,0.6993,0.369,7399.0,7399.0,14910.0,19770.0,18130.0,5.593631229322,0.4270456485540768,0.2362403284993848,1.031694433157253,41.0,41.0,13.0,6.0
0.4922,7475461082,-1,62879000000000.0,0.956666016,100.523003,701.36859,562.51642,260.81003,63009000000000.0,62988000000000.0,59205000000000.0,45907000000000.0,0.7608,0.3773,26530.0,26530.0,31580.0,18100.0,18730.0,9.5168865577961,0.4083298258386112,0.2244485703379591,1.031694433157253,53.0,53.0,14.0,7.0
0.4922,7474798628,-1,77658000000000.0,1.026406982,243.589005,703.9071,558.74731,238.06291,77667000000000.0,77715000000000.0,74503000000000.0,54386000000000.0,0.8548,0.4309,7199.0,7199.0,43270.0,31560.0,32300.0,4.2136835445425,0.4390688833894339,0.2438487051861244,1.031694433157253,45.0,48.0,11.0,5.0
0.4922,7484810611,-1,55399000000000.0,0.917117004,177.559006,789.51385,517.72345,296.50305,55399000000000.0,55524000000000.0,51765000000000.0,37334000000000.0,0.6729,0.3773,1568.0,1568.0,5337.0,16480.0,11490.0,5.1651393227556,0.390921642166586,0.2135405100552208,1.031694433157253,36.0,36.0,13.0,5.0
0.4922,7484847438,-1,57812000000000.0,0.930244995,256.48999,764.1759,507.40808,349.48105,57844000000000.0,57931000000000.0,52665000000000.0,32916000000000.0,0.6718,0.3773,13540.0,13540.0,11980.0,16030.0,16510.0,3.6268276785382,0.3966980826918941,0.2171534073767764,1.031694433157253,47.0,47.0,6.0,1.0
