scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c
1.0,12583708808,-1,365380000000000.0,1.454655029,395.519012,96.78407,587.89362,804.02289,365440000000000.0,415170000000000.0,296000000000000.0,152680000000000.0,0.7166,0.628,21580.0,21580.0,54400.0,37730.0,32510.0,3.6778384473715,0.997790749168698,0.5627351577314459,0.0,89.0,173.0,89.0,23.0
1.0,12573833124,-1,290150000000000.0,1.34706604,391.88501,30.58566,525.74091,871.39459,290150000000000.0,330570000000000.0,220690000000000.0,140310000000000.0,0.6063,0.7173,-30300.0,-30300.0,-5668.0,30850.0,39420.0,3.4374012927924,0.9178917486641286,0.5116914229679321,0.0,100.0,165.0,87.0,19.0
1.0,12573867263,-1,281470000000000.0,1.333495972,755.237,41.50054,552.96405,889.65863,282190000000000.0,309120000000000.0,203370000000000.0,80247000000000.0,0.8468,0.8755,93320.0,93320.0,80700.0,49010.0,40800.0,1.765665575177,0.9078395347386627,0.5053041140020463,0.0,126.0,182.0,114.0,37.0
1.0,12583163564,-1,253650000000000.0,1.288015991,145.281006,68.8409,517.47339,854.19061,253820000000000.0,277720000000000.0,220130000000000.0,163790000000000.0,0.6184,0.5876,4531.0,4531.0,7786.0,2242.0,7372.0,8.8656874457491,0.8741985883820065,0.4839883541934349,0.0,63.0,84.0,53.0,11.0
1.0,12573901792,-1,455860000000000.0,1.565994995,378.756989,19.43108,529.34576,948.02631,455910000000000.0,488990000000000.0,364580000000000.0,223690000000000.0,0.5977,0.7837,-2423.0,-2423.0,36330.0,74350.0,55390.0,4.1345639565214,1.0807823895094468,0.6162251044730788,0.0,98.0,221.0,115.0,27.0
1.0,12574428587,-1,254630000000000.0,1.289672974,211.701004,61.50904,595.80591,901.71124,254650000000000.0,340260000000000.0,202540000000000.0,140170000000000.0,0.633,0.5876,18440.0,18440.0,12120.0,13020.0,13090.0,6.0919549252586,0.8754232041853407,0.4847626090306899,0.0,72.0,110.0,49.0,11.0
1.0,12574535956,-1,532500000000000.0,1.6492430420000002,529.953979,43.46994,673.6546,96.02277,532530000000000.0,612540000000000.0,385480000000000.0,225500000000000.0,0.6647,0.7666,114300.0,114300.0,92530.0,79160.0,64630.0,3.1120495502497,1.1430261890606006,0.6566187962538147,0.0,94.0,292.0,128.0,42.0
1.0,12583850778,-1,531850000000000.0,1.648574951,314.604004,82.34438,637.71655,24.43793,531850000000000.0,578330000000000.0,442670000000000.0,300210000000000.0,0.6097,0.5747,16050.0,16050.0,47620.0,28080.0,23220.0,5.2401588347235,1.1425238759774277,0.6562921072392168,0.0,97.0,262.0,138.0,31.0
1.0,12583886140,-1,472030000000000.0,1.5842989500000002,481.381012,89.90388,621.50006,91.26498,472150000000000.0,584840000000000.0,352380000000000.0,206130000000000.0,0.6807,0.628,62170.0,62170.0,22010.0,29290.0,37510.0,3.2911538064571,1.0944524302700156,0.6250773741907892,0.0,96.0,266.0,115.0,31.0
1.0,12574502835,-1,420850000000000.0,1.524828003,535.033997,54.18967,642.85205,17.67374,422200000000000.0,472490000000000.0,279380000000000.0,182710000000000.0,0.72,0.6712,211300.0,211300.0,81540.0,48820.0,41210.0,2.8499646967293,1.0500645747293569,0.5963749254368376,0.0,107.0,226.0,120.0,39.0
1.0,12583851303,-1,392190000000000.0,1.4893969729999998,448.734985,77.36456,634.63403,37.11222,392320000000000.0,431710000000000.0,292610000000000.0,173220000000000.0,0.6036,0.7498,-13310.0,-13310.0,17120.0,57800.0,56670.0,3.3191015249234,1.0236560347219086,0.5793575217966936,0.0,110.0,222.0,114.0,37.0
1.0,12574502991,-1,386500000000000.0,1.4821579589999998,403.299011,12.09821,666.0968,10.34853,386610000000000.0,431120000000000.0,289320000000000.0,186400000000000.0,0.6953,0.7333,51880.0,51880.0,67100.0,48550.0,42400.0,3.6750845367185,1.018264854160002,0.5758890803269817,0.0,98.0,224.0,103.0,32.0
1.0,12574503584,-1,273930000000000.0,1.3214830320000002,168.904007,3.73206,659.11932,21.7933,274830000000000.0,301510000000000.0,235890000000000.0,183230000000000.0,0.81,0.8755,34860.0,34860.0,75990.0,47310.0,38540.0,7.8238702294374,0.8989433674959144,0.499658394348767,0.0,93.0,147.0,82.0,36.0
1.0,12574502380,-1,273420000000000.0,1.320646973,262.153992,67.79716,636.43469,39.01813,273420000000000.0,309120000000000.0,204930000000000.0,141600000000000.0,0.5942,0.5622,-5317.0,-5317.0,10100.0,24540.0,21090.0,5.0376763783936,0.8983349988900728,0.4992717157895108,0.0,61.0,120.0,47.0,15.0
1.0,12574504308,-1,267800000000000.0,1.31153894,290.436005,53.39296,643.90125,24.10032,268820000000000.0,294180000000000.0,216980000000000.0,138200000000000.0,0.6904,0.6142,5349.0,5349.0,28120.0,25110.0,23530.0,4.5157587813535,0.8915922688180569,0.4949973953861716,0.0,65.0,117.0,49.0,10.0
1.0,12574503898,-1,246370000000000.0,1.2755860600000002,216.979996,11.49811,628.80731,25.40285,246380000000000.0,282730000000000.0,205840000000000.0,138790000000000.0,0.6332,0.5032,5286.0,5286.0,15970.0,20860.0,15150.0,5.878818709168001,0.8650049563777202,0.4781806946149794,0.0,98.0,134.0,75.0,15.0
1.0,12574504144,-1,243890000000000.0,1.271281982,327.057007,46.5717,640.73859,17.73138,243970000000000.0,264330000000000.0,200090000000000.0,125670000000000.0,0.6442,0.7666,11260.0,11260.0,21000.0,35230.0,31420.0,3.8870348434393,0.8618320949234481,0.4761773725934738,0.0,102.0,133.0,90.0,18.0
1.0,12583920513,-1,365060000000000.0,1.4542270510000002,176.593994,95.52047,641.46478,110.68062,365080000000000.0,401540000000000.0,314150000000000.0,234110000000000.0,0.6179,0.5498,-3901.0,-3901.0,2748.0,4932.0,21630.0,8.2348613226336,0.9974745063450392,0.5625320367476316,0.0,71.0,121.0,71.0,34.0
1.0,12575116460,-1,256620000000000.0,1.293034058,168.487,14.9413,692.42694,115.90517,256690000000000.0,293110000000000.0,211730000000000.0,161640000000000.0,0.6409,0.4505,3115.0,3115.0,11340.0,14930.0,14280.0,7.6743847181088,0.8779011375301965,0.4863301632371958,0.0,83.0,118.0,62.0,20.0
1.0,12583995259,-1,643740000000000.0,1.756911987,433.496002,71.5332,637.85358,276.28745,644090000000000.0,728930000000000.0,487360000000000.0,290400000000000.0,0.6886,0.6565,38790.0,38790.0,72380.0,85580.0,61140.0,4.0528908661076,1.2237252896338529,0.709302808438667,0.0,93.0,299.0,146.0,39.0
1.0,12583996332,-1,263170000000000.0,1.3039479980000002,217.016006,90.7282,649.09406,296.54547,264090000000000.0,283700000000000.0,218360000000000.0,146120000000000.0,0.6412,0.526,13870.0,13870.0,23260.0,22380.0,20000.0,6.008533757643599,0.8859686581425783,0.4914358871287158,0.0,77.0,129.0,59.0,20.0
1.0,12574647175,-1,254390000000000.0,1.289279053,251.248001,64.32907,658.96088,243.452,254600000000000.0,280030000000000.0,204550000000000.0,144440000000000.0,0.7018,0.8013,23790.0,23790.0,50100.0,36910.0,29180.0,5.1314997447482,0.8751242743905535,0.4845742126216621,0.0,116.0,181.0,89.0,33.0
1.0,12583995815,-1,251550000000000.0,1.284463989,231.587997,71.2877,642.31146,288.31665,251560000000000.0,281730000000000.0,208080000000000.0,140010000000000.0,0.6353,0.628,4342.0,4342.0,1447.0,6910.0,17520.0,5.5463323040874,0.8715648512057097,0.4823243294978581,0.0,84.0,132.0,63.0,17.0
1.0,12583960107,-1,234990000000000.0,1.255631958,144.951996,91.19595,649.99445,218.68425,235070000000000.0,256860000000000.0,204680000000000.0,154190000000000.0,0.5819,0.5622,10630.0,10630.0,2265.0,-1041.0,4866.0,8.6623985364092,0.8502730491492325,0.4688888047882777,0.0,53.0,74.0,42.0,8.0
1.0,12584020711,-1,580330000000000.0,1.697214966,261.937988,93.57898,657.69153,301.11639,580580000000000.0,673050000000000.0,473810000000000.0,345150000000000.0,0.6752,0.6008,87870.0,87870.0,62190.0,33830.0,43750.0,6.4794533200736,1.1789555075945783,0.6800335920412455,0.0,108.0,277.0,153.0,45.0
1.0,12584029508,-1,396000000000000.0,1.494208984,471.734985,89.67168,637.15375,314.18918,396030000000000.0,439510000000000.0,299190000000000.0,170980000000000.0,0.6507,0.7837,8746.0,8746.0,20630.0,64830.0,57010.0,3.1674754502255,1.0272377958704932,0.581663135727532,0.0,113.0,246.0,119.0,37.0
1.0,12584609891,-1,306210000000000.0,1.371468994,205.334,74.10833,689.45984,368.94104,306250000000000.0,354660000000000.0,252880000000000.0,170840000000000.0,0.6003,0.6008,10510.0,10510.0,10790.0,15470.0,19020.0,6.6792104278882,0.9359877506460208,0.5232097192687257,0.0,62.0,118.0,57.0,14.0
1.0,12583995633,-1,306110000000000.0,1.371321045,197.123993,95.34555,640.09088,304.61349,306110000000000.0,356770000000000.0,253140000000000.0,180270000000000.0,0.6485,0.5498,39860.0,39860.0,31270.0,15730.0,12890.0,6.9566419801571,0.9358770798938654,0.5231392691793837,0.0,73.0,120.0,65.0,20.0
1.0,12584065675,-1,303820000000000.0,1.3678929439999998,208.442001,77.94676,648.78491,376.79077,303870000000000.0,344110000000000.0,251800000000000.0,179940000000000.0,0.6809,0.526,34830.0,34830.0,39830.0,21960.0,23260.0,6.5624631189373,0.9333344210468684,0.5215192772048844,0.0,96.0,152.0,86.0,28.0
1.0,12574152631,-1,296520000000000.0,1.3568420410000002,318.203003,60.80966,610.81067,395.89774,296760000000000.0,317140000000000.0,250550000000000.0,159640000000000.0,0.7099,0.8192,36720.0,36720.0,57680.0,43480.0,31330.0,4.264076794397799,0.925144670915352,0.5163044544053302,0.0,113.0,176.0,101.0,22.0
1.0,12574687610,-1,266540000000000.0,1.309480957,397.829987,39.03082,661.02325,345.66296,269270000000000.0,291910000000000.0,200810000000000.0,117270000000000.0,0.7362,0.6862,52290.0,52290.0,35590.0,25340.0,37620.0,3.2915592081800003,0.8900680925467508,0.4940318014250369,0.0,81.0,134.0,62.0,22.0
1.0,12574720419,-1,256160000000000.0,1.292265015,191.139008,12.45304,645.02356,376.36841,257080000000000.0,282170000000000.0,220080000000000.0,150900000000000.0,0.6439,0.5622,26180.0,26180.0,28320.0,11930.0,11100.0,6.7608649250706,0.877329840412143,0.4859690487604079,0.0,89.0,133.0,74.0,9.0
1.0,12584065972,-1,255240000000000.0,1.290713989,171.819,95.35482,671.59259,406.88367,255340000000000.0,290230000000000.0,204210000000000.0,152520000000000.0,0.5895,0.4922,29790.0,29790.0,9803.0,12220.0,8457.0,7.5120562277745,0.876184636412048,0.4852447121137256,0.0,49.0,90.0,35.0,14.0
1.0,12584102333,-1,253580000000000.0,1.2879060059999998,301.39801,70.72045,666.01086,472.65588,253890000000000.0,277280000000000.0,206080000000000.0,120970000000000.0,0.6432,0.628,1384.0,1384.0,19190.0,21930.0,20400.0,4.2731071980203,0.8741115146224537,0.483933762252994,0.0,79.0,123.0,64.0,13.0
1.0,12574861487,-1,662760000000000.0,1.774047974,762.521973,52.184,617.02307,583.99908,665700000000000.0,734870000000000.0,490780000000000.0,243640000000000.0,0.7522,0.8192,-123400.0,-123400.0,43160.0,129500.0,104400.0,2.326553249371,1.2365891664574975,0.7177309522312194,0.0,114.0,256.0,154.0,53.0
1.0,12574796295,-1,512850000000000.0,1.628703003,452.549988,39.66237,664.01843,506.96872,512860000000000.0,565960000000000.0,385750000000000.0,232690000000000.0,0.6935,0.7333,85070.0,85070.0,63640.0,66170.0,58750.0,3.5989460748809,1.1276552182476776,0.6466231146987516,0.0,119.0,266.0,151.0,49.0
1.0,12584787519,-1,507400000000000.0,1.6229160159999998,338.670013,94.83501,689.04498,585.1059,507420000000000.0,581110000000000.0,420210000000000.0,311600000000000.0,0.7396,0.8564,60660.0,60660.0,130800.0,87190.0,72840.0,4.7920275008227,1.1233243644293724,0.6438092832194332,0.0,136.0,293.0,167.0,51.0
1.0,12574797388,-1,450610000000000.0,1.559954956,181.399002,50.50641,660.92322,502.29599,450670000000000.0,492810000000000.0,391760000000000.0,298470000000000.0,0.6626,0.5622,46820.0,46820.0,45280.0,24940.0,19830.0,8.599578491617,1.0762760283957775,0.6133091882927795,0.0,79.0,159.0,88.0,28.0
1.0,12574222976,-1,399630000000000.0,1.498764038,614.370972,13.23837,602.0351,517.68573,400240000000000.0,489860000000000.0,249650000000000.0,166490000000000.0,0.6944,0.6421,250600.0,250600.0,65890.0,41270.0,37260.0,2.43950985041,1.030629487034315,0.5838471353800301,0.0,68.0,162.0,68.0,18.0
1.0,12574861937,-1,378850000000000.0,1.47231604,257.938995,48.57277,669.74261,576.70331,378860000000000.0,456920000000000.0,286040000000000.0,205610000000000.0,0.5905,0.6142,-42690.0,-42690.0,-21170.0,12660.0,33970.0,5.708000994576199,1.010934902611355,0.5711766314228327,0.0,77.0,163.0,78.0,20.0
1.0,12575339237,-1,367950000000000.0,1.458062988,636.127014,0.9012,692.46716,513.42352,371010000000000.0,414770000000000.0,244390000000000.0,135990000000000.0,0.6925,0.628,70470.0,70470.0,58660.0,35870.0,32310.0,2.29209411943,1.0003228998657077,0.5643607158457203,0.0,71.0,149.0,71.0,21.0
1.0,12574827258,-1,339820000000000.0,1.419912964,479.315002,0.96332,633.47839,526.82483,340770000000000.0,364150000000000.0,278170000000000.0,120320000000000.0,0.7346,0.8564,38350.0,38350.0,86480.0,57280.0,43380.0,2.962379558485,0.97195636055227,0.5461790703306227,0.0,113.0,186.0,108.0,30.0
1.0,12574796920,-1,336160000000000.0,1.4148020019999998,379.393005,8.62039,662.1969,518.96637,336700000000000.0,452150000000000.0,234880000000000.0,155470000000000.0,0.6629,0.6142,106400.0,106400.0,13260.0,13030.0,17710.0,3.729119892445,0.9681551523438658,0.5437473530527577,0.0,64.0,138.0,60.0,17.0
1.0,12574826945,-1,315160000000000.0,1.384696045,262.502014,0.86045,635.00238,563.6673,315610000000000.0,354030000000000.0,260530000000000.0,178140000000000.0,0.6856,0.5622,29950.0,29950.0,36480.0,35450.0,31520.0,5.2749920806321,0.9458060629659586,0.5294696582442272,0.0,101.0,165.0,97.0,30.0
1.0,12574258441,-1,286700000000000.0,1.341704956,132.921005,2.91584,605.89172,568.08569,287380000000000.0,302650000000000.0,257220000000000.0,193100000000000.0,0.6292,0.5145,11860.0,11860.0,15530.0,10150.0,7527.0,10.0940024941881,0.913919978058345,0.5091667259573825,0.0,72.0,94.0,66.0,19.0
1.0,12574827406,-1,284120000000000.0,1.3376629640000002,315.903015,0.40769,643.69031,525.30725,284600000000000.0,318370000000000.0,217410000000000.0,139090000000000.0,0.6065,0.6142,-8683.0,-8683.0,-6607.0,9773.0,21870.0,4.234410247714701,0.9109292121420508,0.5072661969984914,0.0,77.0,110.0,65.0,16.0
1.0,12584754776,-1,256220000000000.0,1.292360962,153.768005,92.02655,699.85229,561.76288,256270000000000.0,286520000000000.0,220730000000000.0,169530000000000.0,0.6057,0.4605,-2863.0,-2863.0,9204.0,12090.0,11700.0,8.4046155245364,0.8774041284222778,0.4860157688203955,0.0,55.0,87.0,48.0,22.0
1.0,12584244963,-1,363540000000000.0,1.452214966,426.722992,72.78663,676.8631,675.47308,365700000000000.0,400370000000000.0,309950000000000.0,163540000000000.0,0.8312,0.8564,109300.0,109300.0,100400.0,68080.0,59590.0,3.4031795643202,0.9959712978511778,0.561567921505424,0.0,126.0,215.0,126.0,39.0
1.0,12574294235,-1,338720000000000.0,1.418386963,253.175003,68.40232,610.42932,622.13531,338730000000000.0,355930000000000.0,307380000000000.0,212160000000000.0,0.7199,0.8564,29170.0,29170.0,77330.0,50830.0,33660.0,5.6023973385713,0.9708170924712572,0.5454504746069087,0.0,103.0,155.0,96.0,15.0
1.0,12575008147,-1,542980000000000.0,1.659999023,181.061996,63.65728,664.06519,876.42487,543770000000000.0,584920000000000.0,462550000000000.0,354470000000000.0,0.638,0.4922,42470.0,42470.0,40610.0,25860.0,30880.0,9.1681250603246,1.151073644548638,0.6618575916267315,0.0,101.0,191.0,119.0,40.0
1.0,12575007338,-1,359910000000000.0,1.447365967,249.610001,49.15842,665.73224,890.28656,361030000000000.0,420750000000000.0,277780000000000.0,199010000000000.0,0.692,0.6421,128100.0,128100.0,26140.0,6108.0,21970.0,5.7985095196566006,0.9923635863617756,0.5592535566283396,0.0,61.0,155.0,59.0,12.0
1.0,12575595297,-1,353560000000000.0,1.438802002,373.169006,59.3395,680.76721,913.11511,354390000000000.0,404380000000000.0,272880000000000.0,176240000000000.0,0.6598,0.6008,48830.0,48830.0,31000.0,24140.0,22660.0,3.8556310381253,0.9859951423401484,0.5551702595967187,0.0,80.0,152.0,78.0,27.0
1.0,12584392461,-1,273270000000000.0,1.320415039,230.014999,76.33554,629.67999,962.0343,273580000000000.0,311670000000000.0,215290000000000.0,154750000000000.0,0.6362,0.7016,16890.0,16890.0,6187.0,28600.0,29970.0,5.7405605927463,0.898156776766384,0.4991591983295581,0.0,81.0,123.0,67.0,25.0
1.0,12575079749,-1,525040000000000.0,1.641505005,235.419006,22.47038,742.37598,22.32924,525050000000000.0,600190000000000.0,448400000000000.0,329810000000000.0,0.6026,0.6421,-8306.0,-8306.0,-14340.0,-2099.0,22310.0,6.972695335397,1.1372348855383685,0.6528511721325961,0.0,74.0,195.0,102.0,25.0
1.0,12575703938,-1,370420000000000.0,1.461311035,235.649994,41.13715,783.14258,84.62942,370810000000000.0,424490000000000.0,311870000000000.0,222500000000000.0,0.7457,0.8376,53200.0,53200.0,86760.0,60680.0,46900.0,6.2011927528417,1.0027450011554362,0.5659153799487454,0.0,123.0,191.0,123.0,41.0
1.0,12585007149,-1,369170000000000.0,1.459670044,230.544998,85.02095,747.7428,35.4352,369530000000000.0,429730000000000.0,303020000000000.0,212590000000000.0,0.6627,0.5876,40840.0,40840.0,31930.0,19290.0,18590.0,6.3313889117646,1.0015206119667726,0.5651294862386834,0.0,85.0,176.0,86.0,23.0
1.0,12585044280,-1,306280000000000.0,1.371577026,298.678009,80.01686,784.70209,64.81625,306550000000000.0,371410000000000.0,219160000000000.0,162010000000000.0,0.737,0.6421,54430.0,54430.0,24780.0,3262.0,26110.0,4.5921593979823,0.9360654721902232,0.5232594351048776,0.0,81.0,153.0,71.0,24.0
1.0,12575704412,-1,284420000000000.0,1.338128052,164.014008,3.59611,780.75647,75.87838,284440000000000.0,312610000000000.0,239920000000000.0,187210000000000.0,0.605,0.4709,10100.0,10100.0,15910.0,13570.0,16120.0,8.1586205246566,0.911277509154294,0.5074871618968861,0.0,98.0,141.0,81.0,22.0
1.0,12585040649,-1,280160000000000.0,1.331411011,394.868011,92.77267,792.23505,57.54683,280580000000000.0,300370000000000.0,222360000000000.0,134210000000000.0,0.6074,0.7666,53420.0,53420.0,24110.0,40210.0,36860.0,3.3717874679901,0.9063042993943716,0.5043286381317525,0.0,91.0,156.0,75.0,22.0
1.0,12585004419,-1,267010000000000.0,1.31025,213.082001,79.10056,767.07855,51.63266,267090000000000.0,297640000000000.0,217280000000000.0,159320000000000.0,0.6071,0.7016,-20730.0,-20730.0,-16480.0,17780.0,34130.0,6.149041185322799,0.8906372167043103,0.4943923626924846,0.0,69.0,108.0,58.0,18.0
1.0,12575667321,-1,251820000000000.0,1.284922974,168.839996,48.1105,783.64343,48.36271,251910000000000.0,279180000000000.0,216060000000000.0,158660000000000.0,0.6201,0.5378,16990.0,16990.0,14140.0,9693.0,10870.0,7.6102997183202,0.8719043423358578,0.4825388537773808,0.0,70.0,102.0,56.0,14.0
1.0,12585040479,-1,246930000000000.0,1.2765419919999998,139.203003,99.9456,799.61548,79.85571,246930000000000.0,274100000000000.0,211000000000000.0,159810000000000.0,0.5964,0.5032,6167.0,6167.0,3543.0,2508.0,7849.0,9.1703624525973,0.8657178204134403,0.4786302773744678,0.0,46.0,74.0,37.0,12.0
1.0,12575775771,-1,552490000000000.0,1.669634033,552.58197,58.03488,762.01501,197.42961,552540000000000.0,595980000000000.0,421900000000000.0,248580000000000.0,0.6254,0.7173,-7551.0,-7551.0,22430.0,65340.0,68150.0,3.0215137728797,1.1582887244532485,0.6665571613279847,0.0,114.0,261.0,147.0,51.0
1.0,12575116387,-1,299320000000000.0,1.361098999,228.815002,12.1022,715.3208,119.95062,299340000000000.0,327910000000000.0,260940000000000.0,190590000000000.0,0.7199,0.6142,35930.0,35930.0,67850.0,37380.0,26410.0,5.9484692310515,0.9283010596802272,0.5183135111939872,0.0,96.0,148.0,84.0,28.0
1.0,12585115192,-1,527070000000000.0,1.643623047,289.785004,83.04293,755.61993,206.43427,527580000000000.0,583000000000000.0,435820000000000.0,298820000000000.0,0.6726,0.5876,74820.0,74820.0,56280.0,33020.0,32120.0,5.6718706085978,1.1388163716716622,0.6538801226801552,0.0,104.0,282.0,137.0,36.0
1.0,12584647094,-1,300610000000000.0,1.36305896,482.946014,85.37405,736.17755,385.25076,300680000000000.0,341180000000000.0,212200000000000.0,118780000000000.0,0.7058,0.8192,60820.0,60820.0,54570.0,45100.0,31260.0,2.8223837043616,0.9297492683764326,0.5192359699446119,0.0,85.0,152.0,72.0,16.0
1.0,12585225087,-1,282710000000000.0,1.335449951,309.946014,86.94837,768.94696,375.41565,283370000000000.0,308650000000000.0,214610000000000.0,138080000000000.0,0.6241,0.5876,-2706.0,-2706.0,22350.0,37780.0,24920.0,4.3086534127843,0.9092876599952988,0.5062236900284548,0.0,65.0,121.0,51.0,9.0
1.0,12585224497,-1,267890000000000.0,1.31169397,152.768005,72.48036,791.77295,369.16962,267910000000000.0,300600000000000.0,220640000000000.0,168580000000000.0,0.6045,0.4605,13650.0,13650.0,10670.0,11740.0,12340.0,8.586182492858999,0.8917014583766493,0.4950670181616919,0.0,66.0,115.0,46.0,9.0
1.0,12575891087,-1,380290000000000.0,1.474185059,290.908997,40.83612,788.34454,447.54901,380770000000000.0,438360000000000.0,305330000000000.0,193230000000000.0,0.7052,0.6862,36280.0,36280.0,37350.0,28610.0,51070.0,5.0675127761689,1.0123223260097902,0.5720686711887246,0.0,81.0,186.0,84.0,17.0
1.0,12585296882,-1,298380000000000.0,1.359682983,197.591003,79.2113,786.55469,481.05814,298390000000000.0,330100000000000.0,257510000000000.0,187020000000000.0,0.6321,0.5747,13340.0,13340.0,3785.0,378.8,18800.0,6.8813000711373,0.9272441597841644,0.5176412440387628,0.0,78.0,118.0,64.0,23.0
1.0,12575964489,-1,443960000000000.0,1.552248047,212.949005,61.28534,799.89893,561.83185,444140000000000.0,486670000000000.0,376050000000000.0,281080000000000.0,0.7363,0.8013,43390.0,43390.0,85310.0,60290.0,48120.0,7.289294669397401,1.07051931256472,0.6095865981247924,0.0,159.0,297.0,172.0,42.0
1.0,12575410254,-1,356270000000000.0,1.442469971,291.946991,61.52537,725.42267,540.91553,357290000000000.0,393600000000000.0,294850000000000.0,195190000000000.0,0.7595,0.7333,66070.0,66070.0,60900.0,44400.0,37090.0,4.940862606801099,0.9887220724699202,0.5569183869241037,0.0,106.0,187.0,104.0,35.0
1.0,12575410633,-1,318460000000000.0,1.389525024,221.218002,8.73227,713.20709,571.23035,319370000000000.0,352650000000000.0,270400000000000.0,193470000000000.0,0.6644,0.6142,8306.0,8306.0,22130.0,16010.0,20960.0,6.2812475089617,0.9493814519470344,0.5317518711453854,0.0,83.0,147.0,74.0,17.0
1.0,12575963283,-1,308470000000000.0,1.37483606,351.666992,12.00337,790.86481,541.59375,308830000000000.0,342150000000000.0,253180000000000.0,138740000000000.0,0.7241,0.7173,51790.0,51790.0,61420.0,37690.0,31590.0,3.9094828098054,0.9384845736313256,0.5248010953218049,0.0,95.0,190.0,80.0,19.0
1.0,12584788522,-1,280650000000000.0,1.332194946,190.938004,83.04249,739.87823,619.41309,281360000000000.0,307970000000000.0,248340000000000.0,171670000000000.0,0.6844,0.6142,14630.0,14630.0,21960.0,20970.0,21570.0,6.9771073232754,0.906879289032,0.504694135558703,0.0,73.0,101.0,66.0,27.0
1.0,12575447174,-1,271490000000000.0,1.317535034,183.173004,14.64588,729.88971,643.13684,271490000000000.0,304760000000000.0,225610000000000.0,164930000000000.0,0.5788,0.4814,6198.0,6198.0,4216.0,2309.0,11090.0,7.1928450439126,0.896029745926636,0.4978100476139679,0.0,51.0,98.0,38.0,8.0
1.0,12575447583,-1,252680000000000.0,1.286380005,326.65799,9.44641,712.91296,635.46851,253230000000000.0,266820000000000.0,212010000000000.0,133370000000000.0,0.6982,0.8013,18000.0,18000.0,38580.0,41800.0,34180.0,3.9380025726601,0.8729839503683451,0.4832209779336708,0.0,123.0,168.0,103.0,42.0
1.0,12585410382,-1,518050000000000.0,1.63419397,291.850006,82.42798,796.04443,759.93127,518260000000000.0,584860000000000.0,424890000000000.0,288290000000000.0,0.6608,0.6008,26210.0,26210.0,27060.0,34090.0,28590.0,5.5994309967566,1.1317599494802413,0.6492913984057614,0.0,83.0,210.0,104.0,32.0
1.0,12576071819,-1,511290000000000.0,1.627052002,343.319,39.45494,792.61438,760.58752,511320000000000.0,604560000000000.0,395920000000000.0,265690000000000.0,0.6476,0.5747,8243.0,8243.0,21480.0,42220.0,40770.0,4.739184263032301,1.1264187089214956,0.6458196906843503,0.0,107.0,255.0,142.0,42.0
1.0,12576070269,-1,481800000000000.0,1.595147949,251.615005,67.13965,793.00714,742.32184,481810000000000.0,549490000000000.0,384030000000000.0,271910000000000.0,0.6451,0.5498,52700.0,52700.0,39630.0,30390.0,31290.0,6.339637610245,1.10256423956217,0.6303350741910273,0.0,84.0,250.0,114.0,25.0
1.0,12585410818,-1,474100000000000.0,1.5866030270000002,317.367004,79.83694,786.51019,753.32416,476630000000000.0,522610000000000.0,378900000000000.0,260230000000000.0,0.6574,0.7173,-2800.0,-2800.0,19170.0,47490.0,55500.0,4.9992690071838,1.096179775007719,0.6261962671461438,0.0,98.0,231.0,120.0,30.0
1.0,12575485450,-1,353810000000000.0,1.439136963,229.070007,31.12323,730.15533,722.53839,353820000000000.0,389010000000000.0,294180000000000.0,205260000000000.0,0.6331,0.6862,10820.0,10820.0,19690.0,24270.0,44170.0,6.2825202733765,0.9862470269100132,0.5553314866977668,0.0,91.0,161.0,89.0,20.0
1.0,12585411302,-1,272970000000000.0,1.319937012,269.890015,89.41806,763.6037,726.45032,273360000000000.0,300300000000000.0,226760000000000.0,148480000000000.0,0.6792,0.6142,8400.0,8400.0,15220.0,21180.0,22840.0,4.8906478144439,0.8977993081060814,0.4989327802315068,0.0,99.0,126.0,85.0,32.0
1.0,12575522397,-1,272340000000000.0,1.318910034,390.330994,53.23685,732.49762,788.35388,272350000000000.0,313230000000000.0,221390000000000.0,132150000000000.0,0.7163,0.7173,22090.0,22090.0,40640.0,32560.0,35620.0,3.3789528740318,0.8970464754999732,0.4984548020318968,0.0,129.0,195.0,109.0,33.0
1.0,12575521187,-1,238880000000000.0,1.262530029,173.526993,51.91237,736.6214,773.41711,238940000000000.0,259420000000000.0,203490000000000.0,149120000000000.0,0.624,0.5876,11700.0,11700.0,16300.0,4695.0,12110.0,7.2756981906555,0.8553601292082722,0.4720955266770206,0.0,102.0,136.0,77.0,18.0
1.0,12576105306,-1,457650000000000.0,1.568036011,296.807007,58.96991,760.83032,802.77832,457950000000000.0,494000000000000.0,378070000000000.0,259760000000000.0,0.6571,0.7333,25300.0,25300.0,38620.0,58720.0,50480.0,5.2830154747660005,1.082310680029518,0.6172138786748615,0.0,113.0,241.0,129.0,38.0
